K,int_curvature_CF,seed,germ_band_push,noise_scale,dt,t_final,add_MD_bool,add_CF_bool,CF_position,t_CF,path,t_at_final,nb_folds_at_final,avg_depth_at_final,max_depth_at_final,CF_area_of_influence_ref_at_final,CF_area_of_influence_current_at_final,t_at_maxBendEnergy,nb_folds_at_maxBendEnergy,avg_depth_at_maxBendEnergy,max_depth_at_maxBendEnergy,CF_area_of_influence_ref_at_maxBendEnergy,CF_area_of_influence_current_at_maxBendEnergy
0.0001,7.5,166,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_166_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.10249699773296962,0.3534862996493544,0.0,0.0,5.9999999999420215,1,0.028123270336630184,0.23816540412972373,0.43724913931763204,0.45599764241992247
0.0001,5.0,167,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_167_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.151293654676301,0.35054940561945985,0.0,0.0,216.00000005736183,2,0.15426727211780436,0.39026240367089643,0.0,0.0
0.0001,0.5,168,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_168_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.10965018003894668,0.37594434145369143,1.1966818549745715,1.200476132541463,17.99999999948773,1,0.019802920847030902,0.17836847372215933,0.3682098015306375,0.35977144771777303
0.0001,0.5,169,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_169_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.07832003939184327,0.26131338149884537,1.150655629783242,1.1556565915766732,377.999999762038,1,0.07311394126772484,0.2545156367946371,1.1276425171875772,1.1336798368433054
0.0001,5.0,170,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_170_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.11965577209722371,0.39638206622133515,0.0,0.0,5.9999999999420215,1,0.017781441844223082,0.17238616392185116,0.3451966889349727,0.3496758271296685
0.0001,7.5,171,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_171_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.10243121541969043,0.3600189371048329,0.0,0.0,5.9999999999420215,1,0.02856784577121251,0.24070370721115494,0.43724913931763204,0.45702433978060125
0.0001,5.0,172,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_172_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.10037201717521702,0.3497949570142017,0.0,0.0,5.9999999999420215,1,0.025491426110538895,0.22234091056322436,0.4142360267219672,0.4245786687894669
0.0001,0.5,173,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_173_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.09303314304063763,0.33213446091994187,1.311747417952896,1.3152884708729125,5.9999999999420215,1,0.012801866663432755,0.15045577947592825,0.2761573511479781,0.2686940577599045
0.0001,5.0,174,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_174_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.15056649173459832,0.35611651873800865,0.0,0.0,234.0000000630753,2,0.15293899542728268,0.3873972620620119,0.0,0.0
0.0001,2.0,175,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_175_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.1731125534222365,0.3915829495585219,1.9791276832271762,2.0356540526344733,395.9999997165924,1,0.17308861994826877,0.3949377391648525,2.002140795822841,2.060453908911781
0.0001,2.0,176,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_176_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.11997593261213886,0.3810528170751484,0.0,0.0,11.999999999714875,1,0.020844718131431395,0.18526956904631503,0.3682098015306375,0.3658726415543567
0.0001,2.0,177,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_177_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.09232917126276678,0.3316924537207574,0.0,0.0,5.9999999999420215,1,0.0210895580214655,0.19698503867545822,0.3682098015306375,0.3701783157497798
0.0001,7.5,178,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_178_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.12268673231850862,0.3860116427221399,0.0,0.0,5.9999999999420215,1,0.021264120100483442,0.19394144142249903,0.3682098015306375,0.38182927873169725
0.0001,7.5,179,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_179_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.14987116493055352,0.35040773329101055,0.0,0.0,138.00000003260357,2,0.15671628503882912,0.397977568590692,0.0,0.0
0.0001,7.5,180,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_180_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.14948416510694496,0.34945247432155,0.0,0.0,156.00000003831698,2,0.15077848298367763,0.3899390840852724,0.0,0.0
0.0001,7.5,181,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_181_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.11923185281463594,0.39516986448602326,0.0,0.0,5.9999999999420215,1,0.021452517234067995,0.1963487711897083,0.3682098015306375,0.3820818381861005
0.0001,0.5,182,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_182_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.09562390019375132,0.33469012650784824,1.311747417952896,1.3168872552198865,5.9999999999420215,1,0.01290960349982023,0.1500364009594592,0.2761573511479781,0.2684216884433531
0.0001,0.5,183,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_183_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.11055404953623321,0.3682515596426907,1.1966818549745715,1.2008246510868634,17.99999999948773,1,0.01871017334356746,0.17065932673231635,0.3682098015306375,0.35876952305304843
0.0001,7.5,184,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_184_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.10435935566621302,0.3598284880527907,0.0,0.0,5.9999999999420215,1,0.02852333898469973,0.23918172992160183,0.43724913931763204,0.45495028152798406
0.0001,5.0,185,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_185_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.12122614966984341,0.38881043881727245,0.0,0.0,5.9999999999420215,1,0.017602335835487027,0.17099907622102495,0.3451966889349727,0.34956129911999284
0.0001,5.0,186,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_186_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.15112020227862638,0.34952815379452407,0.0,0.0,222.0000000592663,2,0.15125565367635788,0.3892254020408697,0.0,0.0
0.0001,2.0,187,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_187_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.17153449617598604,0.39121424403376376,2.002140795822841,2.0713007654993056,395.9999997165924,1,0.17279451050891848,0.39524160818278714,2.002140795822841,2.065238395954322
0.0001,2.0,188,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_188_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.11890040225294157,0.38519494384901537,0.0,0.0,11.999999999714875,1,0.02183464325931609,0.19135116331312088,0.3682098015306375,0.3687420378438764
0.0001,2.0,189,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_189_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.09236002777167139,0.34062606365532777,0.0,0.0,5.9999999999420215,1,0.02107338667352563,0.19754049516529978,0.3682098015306375,0.36998130014746405
0.0001,5.0,190,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_190_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.10050047196788889,0.35248872506073997,0.0,0.0,5.9999999999420215,1,0.025368730344274972,0.221286713492476,0.4142360267219672,0.42544581343568943
0.0001,0.5,191,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_191_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.07959037946443658,0.26566721348270184,1.1276425171875772,1.1333130473859019,395.9999997165924,1,0.07947636292918117,0.2664232564401022,1.150655629783242,1.1590324703562034
0.0001,7.5,192,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_192_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.148655184032066,0.348500159296913,0.0,0.0,162.0000000402215,2,0.15115483652966175,0.3908244507859134,0.0,0.0
0.0001,7.5,193,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_193_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.10177385781725463,0.35590658911351924,0.0,0.0,5.9999999999420215,1,0.028833501432231897,0.24094845232523238,0.4602622519132969,0.47653600549196473
0.0001,0.5,194,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_194_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.08428314436284111,0.2717040748489873,1.150655629783242,1.1581794031573243,399.9999997064933,1,0.08428314436284111,0.2717040748489873,1.150655629783242,1.1581794031573243
0.0001,0.5,195,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_195_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.11080655040566807,0.3707227638184552,1.2196949675702362,1.224118969735241,17.99999999948773,1,0.019853066718350014,0.17789045992134886,0.3682098015306375,0.35930648165488444
0.0001,0.5,196,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_196_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.09231978341584006,0.3314607687451269,1.2657211927615657,1.2704914342037104,5.9999999999420215,1,0.012148208098719158,0.1450755379298423,0.25314423855231327,0.24453364611290662
0.0001,2.0,197,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_197_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.17510472569563013,0.3958182749153789,2.002140795822841,2.0635867987449656,377.999999762038,1,0.1761012411050392,0.3938377677834034,1.9791276832271762,2.0384887240662883
0.0001,5.0,198,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_198_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.102094593901047,0.35587239531721937,0.0,0.0,5.9999999999420215,1,0.025520302778351475,0.2219119797660037,0.4142360267219672,0.4219717912508328
0.0001,5.0,199,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_199_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.12143661655645058,0.39540895886215427,0.0,0.0,5.9999999999420215,1,0.01745815426820963,0.17110672490352313,0.32218357633930783,0.3269455731359961
0.0001,5.0,200,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_200_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.15128164168092836,0.36029471083528525,0.0,0.0,234.0000000630753,2,0.15413680606457947,0.3865550791151689,0.0,0.0
0.0001,2.0,201,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_201_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.11722170915128466,0.38792688200647685,0.0,0.0,11.999999999714875,1,0.022139036501257064,0.18951295336102925,0.3682098015306375,0.36705344823382174
0.0001,2.0,202,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_202_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.09292957483261023,0.3409593408756549,0.0,0.0,5.9999999999420215,1,0.0206832193519439,0.19606728516730038,0.3682098015306375,0.3710851751234446
0.0001,7.5,203,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_203_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.12169498857674937,0.39424997939259676,0.0,0.0,5.9999999999420215,1,0.021319139791864665,0.19488444381710493,0.3682098015306375,0.3831435137154446
0.0001,0.5,204,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_204_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.07814128953142348,0.25636614288532916,1.2196949675702362,1.2212362062578768,377.999999762038,1,0.07439435429237436,0.2518590746069307,1.1276425171875772,1.135188222140079
0.0001,0.5,205,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_205_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.10956526072096814,0.3754989522209288,1.1966818549745715,1.198860025886202,17.99999999948773,1,0.01924176252930662,0.17516409221713178,0.3682098015306375,0.35887280688181455
0.0001,0.5,206,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_206_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.09937752736979645,0.33346539536626385,1.311747417952896,1.317796317253792,5.9999999999420215,1,0.010605678003881054,0.13052162544642384,0.25314423855231327,0.23733204005296615
0.0001,2.0,207,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_207_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.1725164529969459,0.3990950981671248,2.002140795822841,2.0648120060571435,399.9999997064933,1,0.1725164529969459,0.3990950981671248,2.002140795822841,2.0648120060571435
0.0001,2.0,208,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_208_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.09094803793799004,0.3376981201119005,0.0,0.0,5.9999999999420215,1,0.02080150784999947,0.19636789241285332,0.3682098015306375,0.36885501070243454
0.0001,2.0,209,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_209_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.11978507040128948,0.38394748068593265,0.0,0.0,11.999999999714875,1,0.02091175563921379,0.184883590162145,0.3682098015306375,0.36395320993638924
0.0001,7.5,210,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_210_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.14857823821934313,0.3436750736125568,0.0,0.0,162.0000000402215,2,0.1524976643977294,0.3945472656172413,0.0,0.0
0.0001,7.5,211,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_211_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.10333752492782386,0.3581243665543108,0.0,0.0,5.9999999999420215,1,0.02893927563147614,0.2410790026322863,0.4602622519132969,0.4757753641681206
0.0001,7.5,212,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_212_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.12161268043067112,0.39425764056998636,0.0,0.0,5.9999999999420215,1,0.021502317373916217,0.19369249644159245,0.3682098015306375,0.38225024126204743
0.0001,5.0,213,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_213_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.15235702142132537,0.35460282845279373,0.0,0.0,222.0000000592663,2,0.15218028430934424,0.39153976646228933,0.0,0.0
0.0001,5.0,214,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_214_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.0924424198853163,0.33844259445605557,0.0,0.0,5.9999999999420215,1,0.025507748060163947,0.22266926426355632,0.4142360267219672,0.42610388773315655
0.0001,5.0,215,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_215_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.11982572997950487,0.38821018759000475,0.0,0.0,5.9999999999420215,1,0.017538533204976975,0.17142463745173436,0.32218357633930783,0.3268966275521419
0.0001,2.0,216,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_216_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.0941076069130573,0.34021642347887837,0.0,0.0,5.9999999999420215,1,0.020707143252793134,0.19535926250977714,0.3682098015306375,0.3681385409468465
0.0001,5.0,217,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_217_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.10070792086981427,0.3556278096927399,0.0,0.0,5.9999999999420215,1,0.025498824402423417,0.22217484565910967,0.4142360267219672,0.4248720352548196
0.0001,5.0,218,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_218_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.12240863606829533,0.38654838351244125,0.0,0.0,5.9999999999420215,1,0.017720370383369728,0.17063697162110283,0.32218357633930783,0.32672738617034514
0.0001,5.0,219,0.0,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_5.0_seed_219_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.14977302563266606,0.35005977502711977,0.0,0.0,222.0000000592663,2,0.15396979855411788,0.39353970363760254,0.0,0.0
0.0001,0.5,220,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_220_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,1,0.11220790433044257,0.37822957804957824,1.242708080165901,1.2457443390162268,23.999999999260588,1,0.026138827073960594,0.21029133188229565,0.4142360267219672,0.4081926227215188
0.0001,2.0,221,0.2,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_2.0_seed_221_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.11847015140679852,0.39041642930864173,0.0,0.0,11.999999999714875,1,0.021289489054958706,0.18709899364505872,0.3682098015306375,0.3639760340485644
0.0001,0.5,222,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_0.5_seed_222_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.09099411929177977,0.32786574592309325,0.0,0.0,5.9999999999420215,1,0.01245903535721543,0.1470590005087339,0.25314423855231327,0.24491025911339637
0.0001,7.5,223,0.4,1e-05,1e-05,400.0,0.0,1.0,0.37,0.0,K_0.0001_int_curvature_CF_7.5_seed_223_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_400.0_add_MD_bool_0.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0/,399.9999997064933,2,0.09997834576037148,0.3481134928890064,0.0,0.0,5.9999999999420215,1,0.028441894064944306,0.23913695469191465,0.43724913931763204,0.453441697778577
