K,germ_band_push,seed,seed_std,seed_max,noise_scale,noise_scale_std,noise_scale_max,dt,dt_std,dt_max,t_final,t_final_std,t_final_max,add_MD_bool,add_MD_bool_std,add_MD_bool_max,t_at_final,t_at_final_std,t_at_final_max,nb_folds_at_final,nb_folds_at_final_std,nb_folds_at_final_max,avg_depth_at_final,avg_depth_at_final_std,avg_depth_at_final_max,max_depth_at_final,max_depth_at_final_std,max_depth_at_final_max,CF_area_of_influence_ref_at_final,CF_area_of_influence_ref_at_final_std,CF_area_of_influence_ref_at_final_max,CF_area_of_influence_current_at_final,CF_area_of_influence_current_at_final_std,CF_area_of_influence_current_at_final_max,t_at_maxBendEnergy,t_at_maxBendEnergy_std,t_at_maxBendEnergy_max,nb_folds_at_maxBendEnergy,nb_folds_at_maxBendEnergy_std,nb_folds_at_maxBendEnergy_max,avg_depth_at_maxBendEnergy,avg_depth_at_maxBendEnergy_std,avg_depth_at_maxBendEnergy_max,max_depth_at_maxBendEnergy,max_depth_at_maxBendEnergy_std,max_depth_at_maxBendEnergy_max,CF_area_of_influence_ref_at_maxBendEnergy,CF_area_of_influence_ref_at_maxBendEnergy_std,CF_area_of_influence_ref_at_maxBendEnergy_max,CF_area_of_influence_current_at_maxBendEnergy,CF_area_of_influence_current_at_maxBendEnergy_std,CF_area_of_influence_current_at_maxBendEnergy_max
0.0001,0.2,823.3157894736842,491.0299891986208,1578,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.8421052631578947,0.3746343246326775,1,0.09889337371823906,0.046459839907237385,0.1337750813443104,0.32962946706753415,0.14572201924800862,0.3987536142377847,0,0.0,0,0,0.0,0,475.26315728301216,342.111391493257,999.999998191639,0.8421052631578947,0.3746343246326775,1,0.020366199945346053,0.009289531201100152,0.028702718716771044,0.16659360866366388,0.07472098201936242,0.22002684431795805,0,0.0,0,0,0.0,0
0.0001,0.25,832.1052631578947,487.1348084847016,1579,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,1.0,0.0,1,0.12723820773533906,0.01253166230044201,0.13877221380144536,0.3925042848264262,0.0046533009344741395,0.3985043521390344,0,0.0,0,0,0.0,0,232.36842089566863,218.98356335663314,794.9999987092143,1.105263157894737,0.3153017676423057,2,0.022073269430827575,0.004893795923081762,0.03139124357506348,0.18930618685669498,0.023710623997351434,0.2180063216450205,0,0.0,0,0,0.0,0
0.0001,0.3,923.125,474.1995184870323,1580,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,1.0,0.0,1,0.12498343634162763,0.01650769344006704,0.1395429965491316,0.38944556536475455,0.010549937929234126,0.39774029836020613,0,0.0,0,0,0.0,0,199.06249991129818,201.27277269374744,864.9999985324812,1.0625,0.24999999999999997,2,0.020025059119361147,0.007427651277455552,0.040752156116887484,0.17986943912848682,0.03499376000939824,0.2708603430009104,0,0.0,0,0,0.0,0
0.0001,0.35,847.8421052631579,474.649375054646,1565,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,1.0,0.0,1,0.12537747268137334,0.008298542233333855,0.13725985463402451,0.39370144756287095,0.0034388707035374875,0.3990428106034486,0,0.0,0,0,0.0,0,177.63157891843076,130.07869848531305,504.9999994413938,1.0,0.0,1,0.024448407079910188,0.010527002246182133,0.0409935853426553,0.20288266500700897,0.047972555925264726,0.26892479704675226,0,0.0,0,0,0.0,0
0.0001,0.4,848.8888888888889,498.0892772431215,1564,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916392,0.0,999.999998191639,1.0,0.0,1,0.11982113722761843,0.008187069040029417,0.13321704738625756,0.39366366405770736,0.003223076488613152,0.39806940354172243,0,0.0,0,0,0.0,0,208.88888888213685,108.1740910604837,379.99999975698853,1.0,0.0,1,0.02036773364948371,0.008424847461500165,0.034226529546826125,0.18536980615902232,0.04307901484711598,0.24628717931082797,0,0.0,0,0,0.0,0
0.00011,0.0,905.3125,490.6297611233953,1562,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.005157068211796886,0.0016920655650976477,0.009337639011132891,0.01605305852085552,0.006575215560793405,0.029113782740503576,0,0.0,0,0,0.0,0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.005157068211796886,0.0016920655650976477,0.009337639011132891,0.01605305852085552,0.006575215560793405,0.029113782740503576,0,0.0,0,0,0.0,0
0.00011,0.05,929.6875,463.8227705708291,1556,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.0013815189881013744,0.0002640065898622013,0.001939106164537203,0.004411086657314972,0.001130317579851082,0.007626085701668361,0,0.0,0,0,0.0,0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.0013815189881013744,0.0002640065898622013,0.001939106164537203,0.004411086657314972,0.001130317579851082,0.007626085701668361,0,0.0,0,0,0.0,0
0.00011,0.1,842.3157894736842,473.89673659887586,1557,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0010100916023700352,0.00021454856479257591,0.0013693823464178473,0.003835079702694902,0.0014265242309256998,0.008312779356679035,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0010100916023700352,0.00021454856479257591,0.0013693823464178473,0.003835079702694902,0.0014265242309256998,0.008312779356679035,0,0.0,0,0,0.0,0
0.00011,0.15,840.3333333333334,498.22343204158324,1558,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916392,0.0,999.999998191639,0.2777777777777778,0.4608885989624768,1,0.032935827215173095,0.05419304879955902,0.13121599546519222,0.11021789377466418,0.17850936846422205,0.39643739283911283,0,0.0,0,0,0.0,0,823.8888874844278,321.44231665133947,999.999998191639,0.2777777777777778,0.4608885989624768,1,0.008357276147634431,0.01269908672964425,0.03068269677333977,0.05992926366227285,0.09506725133196918,0.22026644187522845,0,0.0,0,0,0.0,0
0.00011,0.2,904.1875,491.88145167306317,1559,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,0.3125,0.47871355387816905,1,0.035126970382844784,0.054498504150379705,0.13486431440291857,0.12031563518868248,0.1801968384665348,0.39297013295493965,0,0.0,0,0,0.0,0,828.7499985827922,313.56285850443425,999.999998191639,0.3125,0.47871355387816905,1,0.007991210037215082,0.011403521486755623,0.029070908163193222,0.06343085467567243,0.09336830231511864,0.2204335761707781,0,0.0,0,0,0.0,0
0.00011,0.25,817.2105263157895,493.4243811193777,1560,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.6842105263157895,0.4775669329409193,1,0.0790805369776501,0.05701514097655848,0.13686475937114803,0.2679559477262307,0.18549226406212396,0.3977332119768965,0,0.0,0,0,0.0,0,639.210525366876,347.683856068403,999.999998191639,0.6842105263157895,0.4775669329409193,1,0.015558064277379052,0.012553726851026225,0.04844146349737041,0.13153282625333262,0.09497603135095607,0.29410250123705384,0,0.0,0,0,0.0,0
0.00011,0.3,837.0,498.92991373892323,1561,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916392,0.0,999.999998191639,0.8333333333333334,0.38348249442368526,1,0.09689667469471876,0.04773613934050016,0.13791924818510556,0.3252382753739257,0.1489796493674914,0.39834046551721086,0,0.0,0,0,0.0,0,497.4999993360635,361.7329605300571,999.999998191639,0.8333333333333334,0.38348249442368526,1,0.01764570657692167,0.009736518095560701,0.034424218153222975,0.1569595768539017,0.07663232676295186,0.2456070693735705,0,0.0,0,0,0.0,0
0.00011,0.35,814.0,481.6843255428644,1581,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.7,0.47016234598162726,1,0.07854121594688657,0.05598616514833616,0.13284084277699,0.2687177441308413,0.18144226797852503,0.39782328837273523,0,0.0,0,0,0.0,0,637.2499990672778,322.1942647758309,999.999998191639,0.7,0.47016234598162726,1,0.016509721077486404,0.013097629862085259,0.03936233602761893,0.14054396773615366,0.09951987271524713,0.2670656765521933,0,0.0,0,0,0.0,0
0.00011,0.4,840.0,474.7670773945659,1583,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.6842105263157895,0.4775669329409193,1,0.07195554046063925,0.053075381162433995,0.12504919035411446,0.25852982173904254,0.18147828298629806,0.3972659503581683,0,0.0,0,0,0.0,0,629.2105254138138,339.9479656179564,999.999998191639,0.6842105263157895,0.4775669329409193,1,0.014271322925116946,0.012142611222607657,0.03831337130136739,0.1281487658734638,0.09522513496729067,0.2589874597958656,0,0.0,0,0,0.0,0
0.00011999999999999999,0.0,815.2631578947369,494.45984469084647,1611,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.004740806849297806,0.0017517840324495534,0.009318114764309954,0.014112095390836684,0.00569631012161066,0.032757688267878546,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.004740806849297806,0.0017517840324495534,0.009318114764309954,0.014112095390836684,0.00569631012161066,0.032757688267878546,0,0.0,0,0,0.0,0
0.00011999999999999999,0.05,925.5,455.43590840717275,1612,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.0014879417896713448,0.00032592199598666127,0.0022969966769242527,0.005304443917477708,0.0019498052238328524,0.010189827216351536,0,0.0,0,0,0.0,0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.0014879417896713448,0.00032592199598666127,0.0022969966769242527,0.005304443917477708,0.0019498052238328524,0.010189827216351536,0,0.0,0,0,0.0,0
0.00011999999999999999,0.1,878.5294117647059,480.4802438247408,1613,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.00097509455968009,0.00021688554813414912,0.001637148459667627,0.0035256453542932284,0.0011590315596966888,0.006153027645938523,0,0.0,0,0,0.0,0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.00097509455968009,0.00021688554813414912,0.001637148459667627,0.0035256453542932284,0.0011590315596966888,0.006153027645938523,0,0.0,0,0,0.0,0
0.00011999999999999999,0.15,893.625,490.12160055779356,1614,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,0.125,0.3415650255319866,1,0.012822567400267717,0.03510992376027384,0.13028171086624174,0.046632982098541165,0.12127564348236557,0.39188944925501806,0,0.0,0,0,0.0,0,940.6249983236053,211.13088311514502,999.999998191639,0.125,0.3415650255319866,1,0.003975754966858598,0.008854632641269414,0.029022864679619242,0.027119630448776348,0.06735766575798095,0.21095324710635563,0,0.0,0,0,0.0,0
0.00011999999999999999,0.2,891.25,500.44213784745716,1615,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,0.1875,0.4031128874149275,1,0.020367122983731535,0.043178373429968823,0.12558516023275815,0.07451104225052303,0.15440000656020272,0.3970281251825723,0,0.0,0,0,0.0,0,932.8124983612711,170.48918544361683,999.999998191639,0.1875,0.4031128874149275,1,0.005627870663459515,0.01062323526723655,0.027808783209505396,0.04169772298467714,0.08375869164931245,0.21570803536020178,0,0.0,0,0,0.0,0
0.00011999999999999999,0.25,834.9444444444445,493.7446913754496,1616,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916392,0.0,999.999998191639,0.4444444444444444,0.5113099925649136,1,0.054846558030107934,0.06391712136401195,0.1396958433470002,0.1734163849159405,0.19710884439686402,0.39564816731524244,0,0.0,0,0,0.0,0,699.4444433230695,386.5225381978333,999.999998191639,0.4444444444444444,0.5113099925649136,1,0.009589796769960522,0.01061394500697562,0.025023982094562053,0.08321586912214995,0.09412558657476176,0.2054647743175639,0,0.0,0,0,0.0,0
0.00011999999999999999,0.3,871.1764705882352,492.4622111510331,1617,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916391,0.0,999.999998191639,0.5294117647058824,0.5144957554275266,1,0.05423786998885094,0.05741344086180949,0.1376641932730024,0.19804017272895938,0.19285217328302925,0.39836501177512873,0,0.0,0,0,0.0,0,792.3529398652837,300.3493669546792,999.999998191639,0.5294117647058824,0.5144957554275266,1,0.015396796756759593,0.01614025903893372,0.044500945584015,0.11823347129239385,0.11704064405127101,0.2841951269086972,0,0.0,0,0,0.0,0
0.00011999999999999999,0.35,860.3529411764706,508.07429835316293,1602,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916391,0.0,999.999998191639,0.23529411764705882,0.43723731609760313,1,0.02407746963860128,0.04507032105122013,0.12276266220904641,0.0903365119438694,0.16528458264481685,0.39676183095464146,0,0.0,0,0,0.0,0,922.941174856782,186.33855920930554,999.999998191639,0.23529411764705882,0.43723731609760313,1,0.0047350005421267615,0.00815174927922618,0.02187245566745747,0.043499588984552355,0.07824840601631355,0.1972825713825257,0,0.0,0,0,0.0,0
0.00011999999999999999,0.4,867.7647058823529,507.2459375652708,1601,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916391,0.0,999.999998191639,0.4117647058823529,0.5072996561958925,1,0.045548453920882984,0.05740641356672649,0.12689114814832725,0.15787116483268382,0.19360139928636794,0.39485919539253056,0,0.0,0,0,0.0,0,758.529410514506,348.1144052793041,999.999998191639,0.4117647058823529,0.5072996561958925,1,0.008528881093089266,0.011640907597237243,0.036655348692191475,0.0757747519127791,0.096640391554592,0.25631515443262404,0,0.0,0,0,0.0,0
0.00013000000000000002,0.0,849.2777777777778,478.805352266949,1599,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916392,0.0,999.999998191639,0.0,0.0,0,0.004784455168651983,0.00104333682563956,0.006926436740004161,0.013985248783951913,0.0034054798709851615,0.02063142745658967,0,0.0,0,0,0.0,0,999.9999981916392,0.0,999.999998191639,0.0,0.0,0,0.004784455168651983,0.00104333682563956,0.006926436740004161,0.013985248783951913,0.0034054798709851615,0.02063142745658967,0,0.0,0,0,0.0,0
0.00013000000000000002,0.05,861.75,519.1524503136499,1593,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.0012621715947942111,0.0003103421477721925,0.001934562228239203,0.004471204436619468,0.0014424495278769173,0.006749675563717831,0,0.0,0,0,0.0,0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.0012621715947942111,0.0003103421477721925,0.001934562228239203,0.004471204436619468,0.0014424495278769173,0.006749675563717831,0,0.0,0,0,0.0,0
0.00013000000000000002,0.1,847.5555555555555,477.5156569311409,1594,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916392,0.0,999.999998191639,0.0,0.0,0,0.000902481364649072,0.00018808806491796317,0.0013491946395425914,0.0032245599535024316,0.000886115634247902,0.005235780547906265,0,0.0,0,0,0.0,0,999.9999981916392,0.0,999.999998191639,0.0,0.0,0,0.000902481364649072,0.00018808806491796317,0.0013491946395425914,0.0032245599535024316,0.000886115634247902,0.005235780547906265,0,0.0,0,0,0.0,0
0.00013000000000000002,0.15,827.421052631579,485.59463155890677,1595,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.000821841297968796,0.00017613011152210566,0.0011567202133953636,0.003162100651317585,0.0016413076360877457,0.007057908905743583,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.000821841297968796,0.00017613011152210566,0.0011567202133953636,0.003162100651317585,0.0016413076360877457,0.007057908905743583,0,0.0,0,0,0.0,0
0.00013000000000000002,0.2,828.6315789473684,485.13299557112475,1596,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.05263157894736842,0.22941573387056177,1,0.006218248360705963,0.024307698095479568,0.10659486698205875,0.02291694249837526,0.0902189512378733,0.39546371022050253,0,0.0,0,0,0.0,0,987.6315771702346,53.91269732346556,999.999998191639,0.05263157894736842,0.22941573387056177,1,0.00248020455299434,0.008014736790474746,0.03557203463553791,0.015032728298554595,0.055854078923671946,0.24566364042390987,0,0.0,0,0,0.0,0
0.00013000000000000002,0.25,827.9473684210526,487.8628534154758,1597,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.05263157894736842,0.22941573387056172,1,0.00743967262784135,0.030102182100096245,0.1317451493098562,0.022579335144757528,0.08957940916487223,0.3924889839357683,0,0.0,0,0,0.0,0,961.3157877629914,168.6205639691369,999.999998191639,0.05263157894736842,0.22941573387056172,1,0.0021103018444549996,0.0068727946875442895,0.03048710442551552,0.014010852261719357,0.05223147332037035,0.2296878091580431,0,0.0,0,0,0.0,0
0.00013000000000000002,0.3,809.85,487.68036069799484,1598,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.15,0.36634754853252327,1,0.01557790778607925,0.038745772899315474,0.12310479279238878,0.05695611121028821,0.13561977630490446,0.39325817303245963,0,0.0,0,0,0.0,0,937.4999983494363,184.73665420435486,999.999998191639,0.15,0.36634754853252327,1,0.003096911648459445,0.006497806568699439,0.02136770523568212,0.02717411354791502,0.0625323868267286,0.18896304150031504,0,0.0,0,0,0.0,0
0.00013000000000000002,0.35,815.7894736842105,496.1221376219736,1547,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.10526315789473684,0.3153017676423058,1,0.012540659023373452,0.036475930223239736,0.12697150217258157,0.04322687989257985,0.12508781285960333,0.3982341459398734,0,0.0,0,0,0.0,0,963.4210509155707,109.82375539489632,999.999998191639,0.10526315789473684,0.3153017676423058,1,0.00404455128506798,0.011522244190566536,0.04660305282279688,0.027333023852925156,0.07885149513112849,0.2911241517811953,0,0.0,0,0,0.0,0
0.00013000000000000002,0.4,915.3333333333334,500.00038095223584,1582,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.00036608388879822047,5.1345519808634975e-05,0.00046376278991538326,0.0012748766751919838,0.0003370671994217268,0.002134046934105565,0,0.0,0,0,0.0,0,999.999998191639,0.0,999.999998191639,0.0,0.0,0,0.00036608388879822047,5.1345519808634975e-05,0.00046376278991538326,0.0012748766751919838,0.0003370671994217268,0.002134046934105565,0,0.0,0,0,0.0,0
0.00014,0.0,835.5263157894736,480.3643719350566,1545,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.005241565444898943,0.0020505417631301137,0.010566475469912653,0.0160593673308195,0.005615854221712335,0.03004803849561484,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.005241565444898943,0.0020505417631301137,0.010566475469912653,0.0160593673308195,0.005615854221712335,0.03004803849561484,0,0.0,0,0,0.0,0
0.00014,0.05,853.9411764705883,502.53264453518784,1539,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.0014009305778580241,0.0003218034855238028,0.0021238274000906633,0.004478450529111338,0.0011268356181945362,0.006760332001372441,0,0.0,0,0,0.0,0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.0014009305778580241,0.0003218034855238028,0.0021238274000906633,0.004478450529111338,0.0011268356181945362,0.006760332001372441,0,0.0,0,0,0.0,0
0.00014,0.1,814.3684210526316,490.3282585876431,1540,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0008880876892968998,0.00016458188565675135,0.0013729564877642186,0.003039728308954356,0.0007222029321339451,0.004967617741396418,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0008880876892968998,0.00016458188565675135,0.0013729564877642186,0.003039728308954356,0.0007222029321339451,0.004967617741396418,0,0.0,0,0,0.0,0
0.00014,0.15,846.7647058823529,505.2660845301915,1541,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.0007470538879834096,0.00015174682489538357,0.0010673364267088621,0.0026860838263360128,0.0007613529045351787,0.005014068353752651,0,0.0,0,0,0.0,0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.0007470538879834096,0.00015174682489538357,0.0010673364267088621,0.0026860838263360128,0.0007613529045351787,0.005014068353752651,0,0.0,0,0,0.0,0
0.00014,0.2,813.1052631578947,488.82636030222,1542,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0005900090084932152,0.00010467956622338624,0.0007745552019303199,0.0023783912273061185,0.0008153264016815372,0.003969685336957448,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0005900090084932152,0.00010467956622338624,0.0007745552019303199,0.0023783912273061185,0.0008153264016815372,0.003969685336957448,0,0.0,0,0,0.0,0
0.00014,0.25,840.1666666666666,481.3063412398044,1543,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916392,0.0,999.999998191639,0.0,0.0,0,0.0005353217677993334,7.018145685424757e-05,0.0006590549471981366,0.0020456438425189593,0.0006255088845755766,0.0037774908644996044,0,0.0,0,0,0.0,0,999.9999981916392,0.0,999.999998191639,0.0,0.0,0,0.0005353217677993334,7.018145685424757e-05,0.0006590549471981366,0.0020456438425189593,0.0006255088845755766,0.0037774908644996044,0,0.0,0,0,0.0,0
0.00014,0.3,812.1052631578947,485.8627943882514,1544,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916393,0.0,999.999998191639,0.05263157894736842,0.22941573387056177,1,0.0070860817795808,0.028884476420148904,0.126363552095829,0.022173632365296535,0.08998074529593973,0.3937435394606743,0,0.0,0,0,0.0,0,973.4210508903236,115.85494531212807,999.999998191639,0.05263157894736842,0.22941573387056177,1,0.0017394543840694228,0.005579563647339792,0.024777631581112822,0.012319674107658088,0.047029237177974414,0.2065183325655438,0,0.0,0,0,0.0,0
0.00014,0.35,874.7058823529412,485.7509347270835,1573,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.0003749590873653313,8.181940608944131e-05,0.0005581399201655127,0.0012854923327573356,0.00028956392712488306,0.0019212021540257634,0,0.0,0,0,0.0,0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.0003749590873653313,8.181940608944131e-05,0.0005581399201655127,0.0012854923327573356,0.00028956392712488306,0.0019212021540257634,0,0.0,0,0,0.0,0
0.00014,0.4,880.6470588235294,493.3353247508826,1619,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,0.0,0.0,0.0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.00038189082660673105,6.671073882010923e-05,0.0005005476112683151,0.0014572896264014178,0.00032472616453287946,0.001964928847460428,0,0.0,0,0,0.0,0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.00038189082660673105,6.671073882010923e-05,0.0005005476112683151,0.0014572896264014178,0.00032472616453287946,0.001964928847460428,0,0.0,0,0,0.0,0
