K,germ_band_push,seed,seed_std,seed_max,noise_scale,noise_scale_std,noise_scale_max,dt,dt_std,dt_max,t_final,t_final_std,t_final_max,t_at_final,t_at_final_std,t_at_final_max,nb_folds_at_final,nb_folds_at_final_std,nb_folds_at_final_max,avg_depth_at_final,avg_depth_at_final_std,avg_depth_at_final_max,max_depth_at_final,max_depth_at_final_std,max_depth_at_final_max,CF_area_of_influence_ref_at_final,CF_area_of_influence_ref_at_final_std,CF_area_of_influence_ref_at_final_max,CF_area_of_influence_current_at_final,CF_area_of_influence_current_at_final_std,CF_area_of_influence_current_at_final_max,t_at_maxBendEnergy,t_at_maxBendEnergy_std,t_at_maxBendEnergy_max,nb_folds_at_maxBendEnergy,nb_folds_at_maxBendEnergy_std,nb_folds_at_maxBendEnergy_max,avg_depth_at_maxBendEnergy,avg_depth_at_maxBendEnergy_std,avg_depth_at_maxBendEnergy_max,max_depth_at_maxBendEnergy,max_depth_at_maxBendEnergy_std,max_depth_at_maxBendEnergy_max,CF_area_of_influence_ref_at_maxBendEnergy,CF_area_of_influence_ref_at_maxBendEnergy_std,CF_area_of_influence_ref_at_maxBendEnergy_max,CF_area_of_influence_current_at_maxBendEnergy,CF_area_of_influence_current_at_maxBendEnergy_std,CF_area_of_influence_current_at_maxBendEnergy_max
0.0001,0.4,827.3684210526316,493.06132259208624,1564,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.7368421052631579,0.7334928056269077,2,0.042264000761917886,0.044093080150415694,0.123062847953336,0.17036837082743136,0.15879304103426628,0.3934940587739222,0,0.0,0,0,0.0,0,713.9473672539407,357.80805979544914,999.999998191639,0.5789473684210527,0.5072572735017881,1,0.007968567984516367,0.007274056493484366,0.020367413763401294,0.09785391433918321,0.0869098387753274,0.2093552922942186,0,0.0,0,0,0.0,0
0.00011,0.0,846.2222222222222,497.52038746941054,1562,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.3333333333333333,0.48507125007266594,1,0.03488841737819477,0.05075486090088728,0.11440970819092477,0.13230644076998976,0.18820327300872347,0.39803306840935515,0,0.0,0,0,0.0,0,771.111109816848,369.9982327109394,999.999998191639,0.3333333333333333,0.48507125007266594,1,0.008636580218596932,0.011560449930869018,0.026552392468739156,0.07467547531744895,0.10432008245426064,0.22809766641393064,0,0.0,0,0,0.0,0
0.00011,0.05,809.85,484.78886071534714,1556,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.55,0.5104177855340404,1,0.05288707916319909,0.051272247010966665,0.11392796426873034,0.21196182154568016,0.19499418680817648,0.39923236882774915,0,0.0,0,0,0.0,0,734.4999988379457,329.37700285020395,999.999998191639,0.55,0.5104177855340404,1,0.014411873757414493,0.013064205932934786,0.03002160580334824,0.12711270173917139,0.1162552889195728,0.24998123940784647,0,0.0,0,0,0.0,0
0.00011,0.1,876.6470588235294,485.6655151923583,1557,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,0.6470588235294118,0.492592183071889,1,0.07368083019271693,0.055726585410664706,0.11933941325167599,0.25444883177230454,0.19174931263900175,0.398318436458532,0,0.0,0,0,0.0,0,505.5882345608211,406.2437774016791,999.999998191639,0.6470588235294118,0.492592183071889,1,0.015976983059101866,0.012012695987013988,0.030141415667814867,0.147095995433651,0.11089449512625008,0.2549412513877975,0,0.0,0,0,0.0,0
0.00011,0.15,830.3684210526316,487.1652937061639,1558,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.7368421052631579,0.45241392835886407,1,0.0713025074386225,0.046640925427761215,0.11740020127627246,0.286704554198195,0.17540174250449048,0.39780678123572866,0,0.0,0,0,0.0,0,677.6315778827526,341.5136577631179,999.999998191639,0.7368421052631579,0.45241392835886407,1,0.015594561713884531,0.009692942166290406,0.030288339335780328,0.15497365316213235,0.09505186439552253,0.25621304375077275,0,0.0,0,0,0.0,0
0.00011,0.2,866.7222222222222,474.50442328014003,1559,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.6111111111111112,0.5016313257045503,1,0.06402443674962792,0.05385016878786424,0.120785198790778,0.24112065057798196,0.19648401656188752,0.39888928824177716,0,0.0,0,0,0.0,0,657.4999989973144,375.37921916127493,999.999998191639,0.6111111111111112,0.5016313257045503,1,0.012136394148919202,0.010098215423420294,0.026175790433938955,0.12481674122754519,0.1027194713115159,0.23819860985890454,0,0.0,0,0,0.0,0
0.00011,0.25,863.3529411764706,501.86227458044584,1560,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,0.8235294117647058,0.39295262399668784,1,0.0916658155443793,0.0453517215886809,0.12505560128526066,0.32366680094603056,0.15378209083129024,0.39852858307444994,0,0.0,0,0,0.0,0,560.2941168706051,320.8069437331074,999.999998191639,0.8235294117647058,0.39295262399668784,1,0.014215368749800662,0.007272440910699381,0.02217626830529865,0.15764788939797933,0.07681268219079923,0.2197983116018238,0,0.0,0,0,0.0,0
0.00011,0.3,837.0,498.92991373892323,1561,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.5,0.6183469424008423,2,0.04115763692189098,0.04904571144657527,0.12491884906768612,0.16058427631758024,0.18584025717708239,0.3997813848332585,0,0.0,0,0,0.0,0,843.6111096975941,251.780748730969,999.999998191639,0.5,0.6183469424008423,2,0.009720045943951075,0.016030495375223677,0.06665850565903636,0.08512640567031417,0.10018190301839316,0.2819703204272437,0,0.0,0,0,0.0,0
0.00011,0.35,867.5555555555555,474.704269825804,1581,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.3333333333333333,0.48507125007266594,1,0.03303672527971224,0.04875429229521653,0.11609599973449482,0.12004178077399545,0.17563140151955875,0.39598772670004745,0,0.0,0,0,0.0,0,829.7222208396659,273.36396819075946,999.999998191639,0.3333333333333333,0.48507125007266594,1,0.004158670167557523,0.005935253929787728,0.018854358848922934,0.052474866313689326,0.07578010609937971,0.20202679250030334,0,0.0,0,0,0.0,0
0.00011,0.4,845.1578947368421,467.3983862423878,1583,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.21052631578947367,0.4188539082916955,1,0.015996899478245008,0.03152575525364325,0.0831301914055581,0.0630853209782572,0.1230858561585387,0.30439809159744524,0,0.0,0,0,0.0,0,891.3157878948667,282.5619007342201,999.999998191639,0.21052631578947367,0.4188539082916955,1,0.0029837433343652842,0.0055806978221128855,0.01802620318410057,0.03551542275833198,0.06948138368878731,0.1982633199249407,0,0.0,0,0,0.0,0
0.00011999999999999999,0.0,819.578947368421,493.18289550738945,1611,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.21052631578947367,0.41885390829169555,1,0.0230204127765524,0.04444839530983973,0.1089977394648112,0.08525199703438069,0.16392216450234037,0.39795001458425605,0,0.0,0,0,0.0,0,871.5789458842919,259.5939805685744,999.999998191639,0.21052631578947367,0.41885390829169555,1,0.006302874890096634,0.011345155589981164,0.031955243230985135,0.05082315358686013,0.09587532180142226,0.25175954114403687,0,0.0,0,0,0.0,0
0.00011999999999999999,0.05,833.8888888888889,498.08360848932944,1612,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.16666666666666666,0.3834824944236852,1,0.017325472881486552,0.03913039153005929,0.11448129815627807,0.06769542312914084,0.1501326648650726,0.3972788109435695,0,0.0,0,0,0.0,0,912.2222206163731,237.60584103527435,999.999998191639,0.16666666666666666,0.3834824944236852,1,0.0052232950657299625,0.010813418858918034,0.03373412631169748,0.04234467239629116,0.09219092684064364,0.26867138036762794,0,0.0,0,0,0.0,0
0.00011999999999999999,0.1,922.4375,452.1322769205195,1613,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.999998191639,0.0,999.999998191639,0.1875,0.4031128874149275,1,0.021652083669016973,0.04531814672389795,0.11618375698479833,0.0757583088527522,0.15768215718567025,0.3943900055746789,0,0.0,0,0,0.0,0,877.8124985001327,264.62532408369356,999.999998191639,0.1875,0.4031128874149275,1,0.005607926376612011,0.010836989511904037,0.029092706484136244,0.04714892564276898,0.09628082088023565,0.24934877210346276,0,0.0,0,0,0.0,0
0.00011999999999999999,0.15,849.0,482.9638885538533,1614,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.05555555555555555,0.23570226039551584,1,0.003272467581326412,0.011698163745500556,0.05014554530849542,0.020552776440664895,0.07808343128879151,0.3334156757729986,0,0.0,0,0,0.0,0,998.3333315291804,7.071067794012777,999.999998191639,0.05555555555555555,0.23570226039551584,1,0.0018075946523095968,0.00548344473676591,0.023777832586192753,0.014670866028181481,0.0531300760799422,0.2275412883482971,0,0.0,0,0,0.0,0
0.00011999999999999999,0.2,872.1764705882352,478.3275858778842,1615,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,0.35294117647058826,0.492592183071889,1,0.03778552026132815,0.05270709329825143,0.11899020801308365,0.13911296899763953,0.19187196499242376,0.399788315183072,0,0.0,0,0,0.0,0,801.1764692422322,321.8526898278264,999.999998191639,0.35294117647058826,0.492592183071889,1,0.007596528434106749,0.010312438903257493,0.026541147866450423,0.07475841779335529,0.10312286046742744,0.2410320949238139,0,0.0,0,0,0.0,0
0.00011999999999999999,0.25,838.0,516.147750164621,1616,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,0.29411764705882354,0.4696682183138622,1,0.034938037770717675,0.05527785174464784,0.12377293135268944,0.11627795357540015,0.18336878936859677,0.39715422089956604,0,0.0,0,0,0.0,0,826.4705868456591,294.76030820897955,999.999998191639,0.29411764705882354,0.4696682183138622,1,0.005685160703248331,0.008709288650352759,0.0230530829130496,0.058975633204258804,0.09269866459131122,0.22289235296032409,0,0.0,0,0,0.0,0
0.00011999999999999999,0.3,819.578947368421,496.1817896910896,1617,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.2631578947368421,0.45241392835886407,1,0.02981917974019874,0.050814609780013335,0.12675091214786266,0.10445160087581236,0.17716490258898465,0.3966083552839634,0,0.0,0,0,0.0,0,869.9999985025053,249.97222010121095,999.999998191639,0.2631578947368421,0.45241392835886407,1,0.004349754014286215,0.00709258524547321,0.020931583040376515,0.048382504740566976,0.08181064863860525,0.21413015799471774,0,0.0,0,0,0.0,0
0.00011999999999999999,0.35,845.5263157894736,471.4104567290063,1602,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.05263157894736842,0.22941573387056177,1,0.007333987772511548,0.0304284076209078,0.13298732196985572,0.022269539355530266,0.0912171228496091,0.39894455047887306,0,0.0,0,0,0.0,0,957.3684193420321,185.82674400902215,999.999998191639,0.05263157894736842,0.22941573387056177,1,0.001236032817889435,0.003848480071571781,0.01712617783203556,0.01145262854088749,0.04406848479400797,0.1934232450006602,0,0.0,0,0,0.0,0
0.00011999999999999999,0.4,879.5882352941177,490.83806632426257,1601,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,0.47058823529411764,0.8744746321952063,2,0.01143766448923515,0.020771583148126358,0.05210429805252161,0.04933342126306207,0.0895449125894284,0.20943000248382906,0,0.0,0,0,0.0,0,839.9999985375864,320.18061242956264,999.999998191639,0.23529411764705882,0.43723731609760313,1,0.003517656801098863,0.006371311210199754,0.019201398870888023,0.04033710552053086,0.07495655890124961,0.20475062863958432,0,0.0,0,0,0.0,0
0.00013000000000000002,0.0,854.8888888888889,469.0702805599339,1599,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.0,0.0,0,0.0006490486234225996,0.0001222064655450167,0.0009179986480847206,0.002608260185222271,0.0009765384997907469,0.005601539651096681,0,0.0,0,0,0.0,0,999.9999981916392,0.0,999.999998191639,0.0,0.0,0,0.0006490486234225996,0.0001222064655450167,0.0009179986480847206,0.002608260185222271,0.0009765384997907469,0.005601539651096681,0,0.0,0,0,0.0,0
0.00013000000000000002,0.05,890.5,496.0931364169434,1593,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.999998191639,0.0,999.999998191639,0.0625,0.24999999999999997,1,0.007526440691646575,0.027597589038991285,0.11101666607087513,0.026869309181345467,0.09636986929364608,0.3882357022175866,0,0.0,0,0,0.0,0,962.4999982863173,149.9999996212864,999.999998191639,0.0625,0.24999999999999997,1,0.0028383487946301088,0.008845636133824442,0.03600719571861166,0.019815758320197167,0.06815794172655314,0.27537888843921376,0,0.0,0,0,0.0,0
0.00013000000000000002,0.1,832.4736842105264,477.56551248331397,1594,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.10526315789473684,0.3153017676423058,1,0.005709057190448036,0.018597619305097263,0.08054863257552511,0.032873138929752556,0.09837115701386051,0.39622249359463135,0,0.0,0,0,0.0,0,993.157892945756,29.824045327874607,999.999998191639,0.10526315789473684,0.3153017676423058,1,0.0023075913074468843,0.005318593229988116,0.018756801243218088,0.021294671455881552,0.057814676364800754,0.19403438876836426,0,0.0,0,0,0.0,0
0.00013000000000000002,0.15,839.6842105263158,470.75861385068663,1595,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.15789473684210525,0.37463432463267754,1,0.016924056574613752,0.039133498736200825,0.11434281972188053,0.06437807335323405,0.14779538410434867,0.3991689152151856,0,0.0,0,0,0.0,0,939.4736825549794,163.5194066654204,999.999998191639,0.15789473684210525,0.37463432463267754,1,0.0038269764976393145,0.007957689443916834,0.02353378272949635,0.03548628786142599,0.07937559409904808,0.22405776108496941,0,0.0,0,0,0.0,0
0.00013000000000000002,0.2,858.8888888888889,480.3962688899641,1596,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.16666666666666666,0.3834824944236852,1,0.01703712961465871,0.03865670868188858,0.11685853697879466,0.06751512561545864,0.15102861294641023,0.39892164891037846,0,0.0,0,0,0.0,0,951.3888872032591,137.23965216771725,999.999998191639,0.16666666666666666,0.3834824944236852,1,0.0042374560720621094,0.008688364462822857,0.023864859175445185,0.03895840306629773,0.0853215766937165,0.22753519768903355,0,0.0,0,0,0.0,0
0.00013000000000000002,0.25,843.1052631578947,470.44800099206174,1597,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.10526315789473684,0.3153017676423057,1,0.012416519665977321,0.03594713314598782,0.11576480057983142,0.04284370572867591,0.12321932083670895,0.393515784036334,0,0.0,0,0,0.0,0,924.4736825590816,241.3785331399485,999.999998191639,0.10526315789473684,0.3153017676423057,1,0.0025219287409221406,0.006336063325578695,0.022244973588078202,0.02359344571775219,0.06563666243297624,0.21923436465961207,0,0.0,0,0,0.0,0
0.00013000000000000002,0.3,843.6842105263158,476.31712739303555,1598,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0003865843398270502,4.7264241436960356e-05,0.0004989461166946169,0.0014016132129032097,0.00032772206989916633,0.0019573251121957416,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0003865843398270502,4.7264241436960356e-05,0.0004989461166946169,0.0014016132129032097,0.00032772206989916633,0.0019573251121957416,0,0.0,0,0,0.0,0
0.00013000000000000002,0.35,845.7894736842105,467.4118549044977,1547,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.15789473684210525,0.3746343246326776,1,0.017116361576805784,0.04116015413834059,0.12976268716542108,0.058625765563160175,0.13731381398875844,0.3932661483778793,0,0.0,0,0,0.0,0,903.4210510326325,264.40736945244333,999.999998191639,0.15789473684210525,0.3746343246326776,1,0.0029666038861666548,0.006447931696852626,0.022218621055690037,0.03120426429740574,0.07179436397877549,0.22022005297547737,0,0.0,0,0,0.0,0
0.00013000000000000002,0.4,831.7894736842105,484.7317217856317,1582,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0003373585851430758,7.389511353149982e-05,0.00046358932160816716,0.001316283937172062,0.00045174501898587454,0.0025998381257136137,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0003373585851430758,7.389511353149982e-05,0.00046358932160816716,0.001316283937172062,0.00045174501898587454,0.0025998381257136137,0,0.0,0,0,0.0,0
0.00014,0.0,840.3157894736842,474.46157233829905,1545,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0006209313968206802,9.379531481677922e-05,0.0008211022685147481,0.00232870248814508,0.0005743647990916121,0.0034702677998432407,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0006209313968206802,9.379531481677922e-05,0.0008211022685147481,0.00232870248814508,0.0005743647990916121,0.0034702677998432407,0,0.0,0,0,0.0,0
0.00014,0.05,808.35,478.95261550046547,1539,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.05,0.22360679774997896,1,0.005091607229301713,0.020439989959672965,0.09193098043053148,0.021476388775661708,0.08745494556758836,0.39302741401606356,0,0.0,0,0,0.0,0,989.9999982168869,44.72135943708521,999.999998191639,0.05,0.22360679774997896,1,0.0022502354791083972,0.0077331903588672545,0.03510354542666516,0.015472222414150208,0.06060389994910184,0.2729440867858336,0,0.0,0,0,0.0,0
0.00014,0.1,881.6111111111111,446.803831002704,1540,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,0.05555555555555555,0.2357022603955158,1,0.006699747512862311,0.026403542314991545,0.11249662298407682,0.023454062328289574,0.09124608502745343,0.389060649263239,0,0.0,0,0,0.0,0,972.49999826107,116.67261860121032,999.999998191639,0.05555555555555555,0.2357022603955158,1,0.0022734796289649384,0.0076247810282984866,0.032823801073924096,0.01667811647426186,0.06249942783100589,0.2670936238907401,0,0.0,0,0,0.0,0
0.00014,0.15,808.55,474.9499114865194,1541,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0004646673055449614,6.879251931611369e-05,0.0005952153502088615,0.0018564280928387272,0.0006566543033474972,0.003970172674908884,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0004646673055449614,6.879251931611369e-05,0.0005952153502088615,0.0018564280928387272,0.0006566543033474972,0.003970172674908884,0,0.0,0,0,0.0,0
0.00014,0.2,808.25,476.28384670444046,1542,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.000451355431831948,7.390854543176582e-05,0.0005777857863686062,0.0017817278673474748,0.0004930895069861814,0.0026615018996700044,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.000451355431831948,7.390854543176582e-05,0.0005777857863686062,0.0017817278673474748,0.0004930895069861814,0.0026615018996700044,0,0.0,0,0,0.0,0
0.00014,0.25,805.3,473.33509883535334,1543,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.00041704573781763886,6.823030233103403e-05,0.0005698799795723779,0.0015070525463987175,0.00040994761465231377,0.0023010505524363296,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.00041704573781763886,6.823030233103403e-05,0.0005698799795723779,0.0015070525463987175,0.00040994761465231377,0.0023010505524363296,0,0.0,0,0,0.0,0
0.00014,0.3,810.6842105263158,486.121732883119,1544,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0003627101707245638,4.7333236483562925e-05,0.0004337884255647268,0.0013077822550118675,0.0003599125971549495,0.001961552800819021,0,0.0,0,0,0.0,0,999.9999981916393,0.0,999.999998191639,0.0,0.0,0,0.0003627101707245638,4.7333236483562925e-05,0.0004337884255647268,0.0013077822550118675,0.0003599125971549495,0.001961552800819021,0,0.0,0,0,0.0,0
0.00014,0.35,852.2941176470588,501.93908553552126,1573,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.000331478731466269,4.070316417863529e-05,0.0003847085311040687,0.0012763793395199874,0.0003253883522574992,0.002094688722523444,0,0.0,0,0,0.0,0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.000331478731466269,4.070316417863529e-05,0.0003847085311040687,0.0012763793395199874,0.0003253883522574992,0.002094688722523444,0,0.0,0,0,0.0,0
0.00014,0.4,919.2941176470588,441.3391219779131,1619,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.0002961576799859019,4.784518870402849e-05,0.0003871578633960296,0.0011101457277942956,0.00021723884621699824,0.0015367135129785536,0,0.0,0,0,0.0,0,999.9999981916391,0.0,999.999998191639,0.0,0.0,0,0.0002961576799859019,4.784518870402849e-05,0.0003871578633960296,0.0011101457277942956,0.00021723884621699824,0.0015367135129785536,0,0.0,0,0,0.0,0
